ID,Date,Location,Latitude,Longtitude,Magnitude,Depth,Record date
559,5/2/2011 11:51,YATAGAN (MUGLA)                                   REVIZE01   (2011.05.02 11:51:56),37.3138,28.2665,2.3,4.6,01:58.6
560,5/3/2011 6:23,YATAGAN (MUGLA)                                   ,37.2243,28.0907,2.8,8.3,01:58.6
561,5/4/2011 16:57,YATAGAN (MUGLA)                                   ,37.2425,28.1817,2.4,7.8,01:58.6
562,5/7/2011 8:58,YATAGAN (MUGLA)                                   ,37.2265,28.1755,2.7,3.1,01:58.6
563,5/9/2011 11:47,YATAGAN (MUGLA)                                   ,37.2285,28.1087,2.4,5,01:58.6
564,5/10/2011 12:01,YATAGAN (MUGLA)                                   ,37.251,28.1482,2.6,5,01:58.6
565,5/17/2011 15:45,YATAGAN (MUGLA)                                   ,37.3037,28.239,2.5,13.7,01:58.6
566,5/31/2011 15:24,TURGUT-YATAGAN (MUGLA)                            ,37.339,28.0353,2.6,27.7,01:58.6
567,6/1/2011 10:38,TURGUT-YATAGAN (MUGLA)                            ,37.3412,28.0312,2.6,9.3,01:58.8
568,6/1/2011 15:47,YATAGAN (MUGLA)                                   ,37.3435,28.1257,2.5,17.7,01:58.8
569,6/2/2011 12:19,YATAGAN (MUGLA)                                   ,37.311,28.129,2.7,5,01:58.8
570,6/3/2011 9:33,YATAGAN (MUGLA)                                   ,37.2532,28.1952,2.6,17.6,01:58.8
571,6/4/2011 11:48,YATAGAN (MUGLA)                                   ,37.1865,28.0698,2.7,8.2,01:58.8
572,6/4/2011 15:17,TURGUT-YATAGAN (MUGLA)                            ,37.4207,28.0748,2.7,6,01:58.8
573,6/4/2011 16:07,YATAGAN (MUGLA)                                   ,37.2098,28.1435,2.6,6.9,01:58.8
574,6/5/2011 11:00,YATAGAN (MUGLA)                                   ,37.2237,28.1507,2.7,5.3,01:58.8
575,6/6/2011 8:40,YATAGAN (MUGLA)                                   ,37.225,28.173,2.8,5,01:58.8
576,6/9/2011 16:54,YATAGAN (MUGLA)                                   ,37.2782,28.2205,2.5,4.2,01:58.8
577,6/11/2011 11:51,YATAGAN (MUGLA)                                   ,37.2295,28.1762,2.5,3.5,01:58.8
578,6/14/2011 11:51,YATAGAN (MUGLA)                                   ,37.285,28.1663,2.6,9,01:58.8
579,6/14/2011 12:52,YATAGAN (MUGLA)                                   ,37.2512,28.1818,2.7,10.7,01:58.8
580,6/17/2011 12:25,YATAGAN (MUGLA)                                   ,37.24,28.1765,2.6,5,01:58.8
581,6/19/2011 12:55,YATAGAN (MUGLA)                                   ,37.2275,28.1347,2.8,5.8,01:58.8
582,6/22/2011 12:10,YATAGAN (MUGLA)                                   ,37.2332,28.1725,2.6,2.9,01:58.8
583,6/24/2011 17:55,YATAGAN (MUGLA)                                   ,37.2607,28.226,2.5,5,01:58.8
584,6/28/2011 12:01,YATAGAN (MUGLA)                                   ,37.3077,28.0657,2.5,8.7,01:58.8
585,6/29/2011 12:36,TURGUT-YATAGAN (MUGLA)                            ,37.2865,28.0275,2.2,9,01:58.8
586,6/29/2011 12:42,TURGUT-YATAGAN (MUGLA)                            ,37.2638,28.037,2.1,5,01:58.8
587,6/29/2011 12:46,TURGUT-YATAGAN (MUGLA)                            ,37.3503,28.0545,2.2,5,01:58.8
588,7/1/2011 12:31,YATAGAN (MUGLA)                                   ,37.319,28.1438,2.4,5,01:58.9
589,7/4/2011 17:50,YATAGAN (MUGLA)                                   ,37.2853,28.1305,2.6,7.3,01:58.9
590,7/5/2011 10:58,YATAGAN (MUGLA)                                   ,37.3195,28.2185,2.5,11.3,01:58.9
591,7/7/2011 12:13,YATAGAN (MUGLA)                                   ,37.2367,28.2028,2.2,2.7,01:58.9
592,7/7/2011 17:55,YATAGAN (MUGLA)                                   ,37.2515,28.1353,2.7,5,01:58.9
593,7/8/2011 12:50,TURGUT-YATAGAN (MUGLA)                            ,37.2818,28.046,2.6,8.4,01:58.9
594,7/8/2011 15:13,YATAGAN (MUGLA)                                   ,37.2385,28.1203,2.6,16.4,01:58.9
595,7/8/2011 17:01,YATAGAN (MUGLA)                                   ,37.2292,28.186,2.4,3.4,01:58.9
596,7/11/2011 17:52,YATAGAN (MUGLA)                                   ,37.2588,28.1665,2.6,7,01:58.9
597,7/12/2011 12:00,YATAGAN (MUGLA)                                   ,37.2112,28.153,2.4,5,01:58.9
598,7/14/2011 10:00,YATAGAN (MUGLA)                                   ,37.188,28.0832,2.7,5,01:58.9
599,7/14/2011 16:43,YATAGAN (MUGLA)                                   ,37.2257,28.1565,2.4,4.4,01:58.9
600,7/15/2011 10:09,YATAGAN (MUGLA)                                   ,37.2805,28.2398,2.3,2.5,01:58.9
601,7/22/2011 10:27,YATAGAN (MUGLA)                                   ,37.243,28.1925,2.6,5,01:58.9
602,7/22/2011 10:29,YATAGAN (MUGLA)                                   ,37.2208,28.153,2.6,5,01:58.9
603,7/22/2011 15:37,YATAGAN (MUGLA)                                   ,37.2273,28.1865,2.1,2.9,01:58.9
604,7/25/2011 11:45,YATAGAN (MUGLA)                                   ,37.3905,28.2348,2.6,5.6,01:58.9
605,7/26/2011 10:46,YATAGAN (MUGLA)                                   ,37.2168,28.1547,2.5,16,01:58.9
606,7/26/2011 17:43,YATAGAN (MUGLA)                                   ,37.242,28.1403,2.5,13.4,01:58.9
607,7/29/2011 12:27,YATAGAN (MUGLA)                                   ,37.2538,28.2017,2.1,6.2,01:58.9
608,7/31/2011 8:33,YATAGAN (MUGLA)                                   ,37.2758,28.1965,2.6,5.8,01:58.9
609,8/2/2011 11:54,YATAGAN (MUGLA)                                   ,37.2865,28.227,2.4,26.7,01:59.0
610,8/5/2011 12:35,YATAGAN (MUGLA)                                   ,37.2712,28.1837,2.4,8.6,01:59.0
611,8/10/2011 11:48,YATAGAN (MUGLA)                                   ,37.3255,28.1828,2.4,19,01:59.0
612,8/11/2011 12:47,YATAGAN (MUGLA)                                   ,37.2575,28.1593,2.6,4.5,01:59.0
613,8/13/2011 12:21,YATAGAN (MUGLA)                                   ,37.3083,28.1793,2.5,8,01:59.0
614,8/15/2011 12:04,TURGUT-YATAGAN (MUGLA)                            ,37.3653,28.022,2.4,10.5,01:59.0
615,8/16/2011 9:28,YATAGAN (MUGLA)                                   ,37.2523,28.1882,2.2,5,01:59.0
616,8/19/2011 8:43,YATAGAN (MUGLA)                                   ,37.2567,28.1738,2.6,13.4,01:59.0
617,8/19/2011 13:07,YATAGAN (MUGLA)                                   ,37.2408,28.1367,2.6,14.8,01:59.0
618,8/20/2011 9:26,YATAGAN (MUGLA)                                   ,37.2442,28.2077,2.4,25.7,01:59.0
619,8/20/2011 17:51,YATAGAN (MUGLA)                                   ,37.2728,28.1808,2.7,6.9,01:59.0
620,8/20/2011 17:55,YATAGAN (MUGLA)                                   ,37.2593,28.1622,2.6,7.4,01:59.0
621,8/21/2011 12:21,YATAGAN (MUGLA)                                   ,37.2787,28.1523,2.5,5,01:59.0
622,8/21/2011 17:53,YATAGAN (MUGLA)                                   ,37.2522,28.1877,2.7,10.6,01:59.0
623,8/25/2011 12:02,YATAGAN (MUGLA)                                   ,37.2777,28.221,2.2,5,01:59.0
624,8/27/2011 12:31,YATAGAN (MUGLA)                                   ,37.2633,28.2263,2.7,5.5,01:59.0
625,9/2/2011 17:50,YATAGAN (MUGLA)                                   ,37.2722,28.1865,2.5,5,01:59.2
626,9/3/2011 17:51,YATAGAN (MUGLA)                                   ,37.2693,28.1727,2.5,7.5,01:59.2
627,9/3/2011 18:01,YATAGAN (MUGLA)                                   ,37.2293,28.1048,2.5,20.9,01:59.2
628,9/4/2011 11:48,YATAGAN (MUGLA)                                   ,37.241,28.1317,2.7,5,01:59.2
629,9/6/2011 17:47,YATAGAN (MUGLA)                                   ,37.2555,28.1657,2.6,5,01:59.2
630,9/7/2011 12:24,YATAGAN (MUGLA)                                   ,37.2417,28.1575,2.6,8.4,01:59.2
631,9/7/2011 12:29,YATAGAN (MUGLA)                                   ,37.2323,28.1505,2.4,6.4,01:59.2
632,9/7/2011 17:51,YATAGAN (MUGLA)                                   ,37.2678,28.1745,2.7,5,01:59.2
633,9/8/2011 11:49,YATAGAN (MUGLA)                                   ,37.2212,28.1628,2.5,5,01:59.2
634,9/8/2011 12:12,YATAGAN (MUGLA)                                   REVIZE01   (2011.09.08 12:12:36),37.2308,28.1875,2.3,6.8,01:59.2
635,9/8/2011 17:43,YATAGAN (MUGLA)                                   ,37.237,28.1845,2.5,5,01:59.2
636,9/8/2011 17:54,YATAGAN (MUGLA)                                   ,37.2353,28.1738,2.7,5,01:59.2
637,9/9/2011 10:07,YATAGAN (MUGLA)                                   ,37.2575,28.165,2.5,12.6,01:59.2
638,9/9/2011 10:44,YATAGAN (MUGLA)                                   ,37.243,28.1605,2.4,3.3,01:59.2
639,9/9/2011 11:48,YATAGAN (MUGLA)                                   ,37.2507,28.2047,2.2,9.9,01:59.2
640,9/11/2011 11:51,YATAGAN (MUGLA)                                   ,37.2795,28.171,2.1,5,01:59.2
641,9/24/2011 12:24,YATAGAN (MUGLA)                                   ,37.2477,28.1512,2.4,22.9,01:59.2
642,9/25/2011 17:45,YATAGAN (MUGLA)                                   ,37.2727,28.2237,2.2,3.3,01:59.2
643,9/27/2011 11:58,YATAGAN (MUGLA)                                   ,37.2905,28.1953,2.3,5,01:59.2
644,9/30/2011 17:57,CUKUROZ-YATAGAN (MUGLA)                           ,37.212,28.0978,2.7,5,01:59.2
645,9/13/2011 17:51,YATAGAN (MUGLA)                                   ,37.2638,28.2307,2.5,5.1,01:59.2
646,9/14/2011 12:17,YATAGAN (MUGLA)                                   ,37.2992,28.2352,2.2,8.3,01:59.2
647,9/14/2011 17:55,YATAGAN (MUGLA)                                   ,37.2795,28.1752,2.5,11.3,01:59.2
648,9/16/2011 13:22,YATAGAN (MUGLA)                                   ,37.2542,28.116,2.3,8.5,01:59.2
649,9/17/2011 12:34,TURGUT-YATAGAN (MUGLA)                            ,37.2792,28.0277,2.5,5,01:59.2
650,9/17/2011 17:53,YATAGAN (MUGLA)                                   ,37.2245,28.155,2.7,5,01:59.2
651,9/18/2011 17:56,YATAGAN (MUGLA)                                   ,37.2427,28.1813,2.6,22,01:59.2
652,9/19/2011 17:34,YATAGAN (MUGLA)                                   ,37.2947,28.0907,2.7,9.6,01:59.2
653,9/20/2011 17:49,YATAGAN (MUGLA)                                   ,37.2125,28.0738,2.7,9.7,01:59.2
654,9/20/2011 18:22,YATAGAN (MUGLA)                                   REVIZE01   (2011.09.20 18:22:16),37.2387,28.1935,2.8,2.4,01:59.2
655,9/21/2011 13:24,YATAGAN (MUGLA)                                   ,37.2848,28.2197,2.3,7,01:59.2
656,10/2/2011 11:46,YENIKARAKUYU-YATAGAN (MUGLA) [East 2.6 km],37.2902,28.2298,2.3,5.3,01:59.4
657,10/3/2011 17:59,BAHCEYAKA-YATAGAN (MUGLA) [North East 1.1 km],37.2795,28.1852,2.4,15.5,01:59.4
658,10/5/2011 12:36,ESENKOY-YATAGAN (MUGLA) [South East 2.5 km],37.3495,28.2843,2.5,8.1,01:59.4
659,10/6/2011 11:58,GOKPINAR-YATAGAN (MUGLA) [South West 2.31 km],37.2628,28.1442,2,17.2,01:59.4
660,10/6/2011 12:22,BOZARMUT-YATAGAN (MUGLA) [South West 1.02 km],37.2997,28.168,2.4,6.5,01:59.4
661,10/6/2011 12:40,ALASAR-YATAGAN (MUGLA) [South East 3.24 km],37.308,28.2487,2.1,8,01:59.4
662,10/6/2011 16:27,BAGYAKA-YATAGAN (MUGLA) [North East 1.73 km],37.2748,28.1168,2.3,11.6,01:59.4
663,10/8/2011 12:11,BAHCEYAKA-YATAGAN (MUGLA) [South 2.93 km],37.2465,28.1772,2.4,5,01:59.4
664,10/24/2011 9:56,SEREFKOY-YATAGAN (MUGLA) [North West 1.17 km],37.3613,28.2307,2.6,12.8,01:59.4
665,10/15/2011 12:01,MADENLER-YATAGAN (MUGLA) [South East .46 km],37.333,28.1582,2.4,5,01:59.4
666,10/16/2011 9:36,ALASAR-YATAGAN (MUGLA) [South West 1.19 km],37.3227,28.2068,2.3,24.4,01:59.4
667,10/16/2011 11:06,SEREFKOY-YATAGAN (MUGLA) [East .71 km],37.3575,28.2507,2.3,20.3,01:59.4
668,10/16/2011 11:49,BAHCEYAKA-YATAGAN (MUGLA) [North East .74 km],37.2753,28.1838,2.3,9.6,01:59.4
669,10/16/2011 12:01,ALASAR-YATAGAN (MUGLA) [South West 2.01 km],37.32,28.1982,2.2,5,01:59.4
670,10/18/2011 14:56,NEBIKOY-YATAGAN (MUGLA) [South East 1.92 km],37.3837,28.1437,2.4,5.6,01:59.4
671,10/19/2011 17:50,ELMACIK-YATAGAN (MUGLA) [North West 1.53 km],37.4193,28.1738,2.4,5,01:59.4
672,10/20/2011 12:48,ALASAR-YATAGAN (MUGLA) [South West 2.06 km],37.3095,28.2088,1.8,17.7,01:59.4
673,10/20/2011 18:01,GOKPINAR-YATAGAN (MUGLA) [North East 1.17 km],37.2833,28.1725,2.5,4.8,01:59.4
674,10/21/2011 11:58,ALASAR-YATAGAN (MUGLA) [South 2.35 km],37.305,28.2158,2.2,17.1,01:59.4
675,10/23/2011 11:48,BOZARMUT-YATAGAN (MUGLA) [East 2.05 km],37.308,28.194,2,24.8,01:59.4
676,10/29/2011 11:54,BOZARMUT-YATAGAN (MUGLA) [South East 1.58 km],37.3005,28.1855,2.3,18.1,01:59.4
677,10/30/2011 12:37,KAVAKKOY-YATAGAN (MUGLA) [North West 1.42 km],37.3945,28.1968,2.2,6.8,01:59.4
678,11/16/2011 11:55,KAVAKKOY-YATAGAN (MUGLA)                          ,37.4107,28.2193,2.2,11.6,01:59.6
679,12/21/2011 11:06,BAGYAKA-YATAGAN (MUGLA)                           ,37.2702,28.1045,2.2,4.1,01:59.8
680,12/28/2011 16:50,YATAGAN (MUGLA)                                   ,37.3347,28.1202,2.5,14.3,01:59.8
681,2/22/2012 12:01,CUKUROZ-YATAGAN (MUGLA)                           ,37.2207,28.083,2,13.5,02:00.1
682,2/24/2012 17:06,CUKUROZ-YATAGAN (MUGLA)                           ,37.2085,28.0827,2.7,5.4,02:00.1
683,3/2/2012 10:14,CUKUROZ-YATAGAN (MUGLA)                           ,37.2172,28.0757,2.8,5,02:00.2
684,3/11/2012 8:51,KAPUBAG-YATAGAN (MUGLA)                           ,37.2957,28.0933,2.3,2.8,02:00.2
685,3/21/2012 15:34,ALASAR-YATAGAN (MUGLA)                            ,37.2992,28.2363,2.4,21.5,02:00.2
686,3/23/2012 17:21,DESTIN-YATAGAN (MUGLA)                            ,37.3363,28.277,2.6,5,02:00.2
687,4/2/2012 15:24,CAMLICA-YATAGAN (MUGLA)                           ,37.1815,28.0405,1.7,5,02:00.4
688,4/11/2012 4:08,ESKIHISAR-YATAGAN (MUGLA)                         ,37.3067,28.0243,2.4,12.1,02:00.4
689,5/2/2012 11:54,ESKIHISAR-YATAGAN (MUGLA)                         ,37.3238,28.02,2.4,8.4,02:00.6
690,5/3/2012 14:56,YAVA-YATAGAN (MUGLA)                              ,37.4098,28.0955,2.2,10.5,02:00.6
691,5/5/2012 18:07,BAHCEYAKA-YATAGAN (MUGLA)                         ,37.2527,28.1883,2.5,2,02:00.6
692,5/6/2012 20:44,YESILBAGCILAR-YATAGAN (MUGLA)                     ,37.3373,28.0252,2.1,8.2,02:00.6
693,5/9/2012 15:01,YESILBAGCILAR-YATAGAN (MUGLA)                     ,37.3638,28.0598,1.8,25,02:00.6
694,5/11/2012 16:27,CUKUROZ-YATAGAN (MUGLA)                           ,37.2418,28.0985,2.2,5,02:00.6
695,5/24/2012 12:53,BAHCEYAKA-YATAGAN (MUGLA)                         ,37.2637,28.1818,2.5,15.1,02:00.6
696,6/6/2012 21:29,CAMLICA-YATAGAN (MUGLA)                           ,37.203,27.9897,2,20,02:00.8
697,6/12/2012 17:45,YENIKARAKUYU-YATAGAN (MUGLA)                      ,37.2937,28.2268,2.3,5,02:00.8
698,6/16/2012 12:28,YENIKARAKUYU-YATAGAN (MUGLA)                      ,37.2828,28.2062,2.6,10,02:00.8
699,6/17/2012 18:23,BAHCEYAKA-YATAGAN (MUGLA)                         ,37.2482,28.1727,2.6,5,02:00.8
700,6/20/2012 12:25,BAHCEYAKA-YATAGAN (MUGLA)                         ,37.2697,28.1712,2.5,3,02:00.8
701,6/21/2012 17:39,ALASAR-YATAGAN (MUGLA)                            ,37.3297,28.2282,2.3,5,02:00.8
702,6/25/2012 8:27,KAPUBAG-YATAGAN (MUGLA)                           ,37.2913,28.1025,2.5,10,02:00.8
703,6/26/2012 12:41,BAHCEYAKA-YATAGAN (MUGLA)                         ,37.251,28.181,2.4,7.4,02:00.8
704,7/18/2012 17:42,BOZARMUT-YATAGAN (MUGLA)                          ,37.3137,28.1763,2.5,5.2,02:01.0
705,7/22/2012 12:01,DOGAN-YATAGAN (MUGLA)                             ,37.354,28.1623,2.3,20.8,02:01.0
706,8/5/2012 17:56,YENIKARAKUYU-YATAGAN (MUGLA)                      ,37.2907,28.2263,2.2,5,02:01.1
707,8/8/2012 17:59,BAHCEYAKA-YATAGAN (MUGLA)                         ,37.2625,28.1652,2.1,5,02:01.1
708,8/24/2012 17:41,BAHCEYAKA-YATAGAN (MUGLA)                         ,37.255,28.1792,2,5,02:01.1
709,8/26/2012 17:39,GOKPINAR-YATAGAN (MUGLA)                          ,37.2725,28.1442,2,5,02:01.1
710,9/1/2012 15:35,YAVA-YATAGAN (MUGLA)                              ,37.3897,28.0777,1.5,14.6,02:01.3
711,9/1/2012 15:52,KAFACAKAPLANCIK-YATAGAN (MUGLA)                   ,37.3965,28.1763,1.6,12.8,02:01.3
712,9/5/2012 11:49,BAHCEYAKA-YATAGAN (MUGLA)                         ,37.262,28.1763,2.1,6.7,02:01.3
713,9/8/2012 12:21,BOZARMUT-YATAGAN (MUGLA)                          ,37.298,28.1737,2.2,5,02:01.3
714,9/12/2012 12:00,BAHCEYAKA-YATAGAN (MUGLA)                         ,37.2452,28.1832,1.9,5,02:01.3
715,9/12/2012 15:35,HISARARDI-YATAGAN (MUGLA)                         ,37.4397,28.0753,1.8,14.5,02:01.3
716,9/13/2012 18:02,BAHCEYAKA-YATAGAN (MUGLA)                         ,37.2427,28.1813,2.3,7.8,02:01.3
717,9/15/2012 15:29,TURGUT-YATAGAN (MUGLA)                            ,37.3807,28.0518,1.6,25,02:01.3
718,9/15/2012 15:34,HISARARDI-YATAGAN (MUGLA)                         ,37.4157,28.0767,1.5,5.3,02:01.3
719,9/26/2012 9:59,ESENKOY-YATAGAN (MUGLA)                           ,37.353,28.2702,2,9.6,02:01.3
720,9/26/2012 16:57,HISARARDI-YATAGAN (MUGLA)                         ,37.4447,28.107,1.8,11.9,02:01.3
721,9/26/2012 18:10,SAHINLER-YATAGAN (MUGLA)                          ,37.3175,28.0922,2,4.9,02:01.3
722,9/29/2012 21:32,CAMLICA-YATAGAN (MUGLA)                           ,37.207,27.9975,1.4,6.8,02:01.3
723,9/30/2012 12:02,YENIKARAKUYU-YATAGAN (MUGLA)                      ,37.298,28.2363,1.8,13.1,02:01.3
724,10/2/2012 12:00,TURGUT-YATAGAN (MUGLA)                            ,37.3913,28.0563,1.3,26.4,02:01.4
725,10/6/2012 17:11,HISARARDI-YATAGAN (MUGLA)                         ,37.446,28.0752,2,11.3,02:01.4
726,10/7/2012 17:55,KOKLUK-YATAGAN (MUGLA)                            ,37.3237,28.0143,2,7.1,02:01.4
727,10/7/2012 18:35,BAHCEYAKA-YATAGAN (MUGLA)                         ,37.277,28.1688,1.9,5,02:01.4
728,10/9/2012 18:13,KOKLUK-YATAGAN (MUGLA)                            ,37.297,28.0027,2.1,5,02:01.4
729,10/12/2012 11:47,BENCIK-YATAGAN (MUGLA)                            ,37.285,28.0192,2.1,24.6,02:01.4
730,10/14/2012 11:44,AKGEDIK-YATAGAN (MUGLA)                           ,37.2785,28.202,2.2,9,02:01.4
731,10/14/2012 18:03,KOKLUK-YATAGAN (MUGLA)                            ,37.3305,28.0118,1.5,4.5,02:01.4
732,10/15/2012 15:28,HISARARDI-YATAGAN (MUGLA)                         ,37.4485,28.0772,2,11.4,02:01.4
733,10/17/2012 12:58,BAHCEYAKA-YATAGAN (MUGLA)                         ,37.2468,28.1827,2.3,6.1,02:01.4
734,10/17/2012 14:15,HISARARDI-YATAGAN (MUGLA)                         ,37.4265,28.0873,2,11,02:01.4
735,10/20/2012 15:24,HISARARDI-YATAGAN (MUGLA)                         ,37.4443,28.0847,2.1,3.2,02:01.4
736,10/30/2012 17:17,YENIKARAKUYU-YATAGAN (MUGLA)                      ,37.2853,28.2127,2.2,5,02:01.4
737,11/14/2012 14:42,HACIBAYRAMLAR-YATAGAN (MUGLA)                     ,37.4348,28.0453,1.9,3.8,02:01.7
738,11/17/2012 16:13,HISARARDI-YATAGAN (MUGLA)                         REVIZE01   (2012.11.17 16:13:05),37.4445,28.0832,2.2,5.5,02:01.7
739,11/21/2012 16:20,YAVA-YATAGAN (MUGLA)                              ,37.3925,28.0718,1.8,5.4,02:01.7
740,11/27/2012 1:09,CAMLICA-YATAGAN (MUGLA)                           ,37.2148,27.9757,2.3,14.1,02:01.7
741,11/27/2012 11:17,YENIKARAKUYU-YATAGAN (MUGLA)                      ,37.295,28.2372,2,5.4,02:01.7
742,11/29/2012 12:17,HISARARDI-YATAGAN (MUGLA)                         ,37.4312,28.0977,2.2,22.7,02:01.7
743,12/8/2012 15:56,HISARARDI-YATAGAN (MUGLA)                         ,37.4373,28.0598,2.1,8.2,02:01.8
744,12/16/2012 16:32,CUKUROZ-YATAGAN (MUGLA)                           ,37.2175,28.0893,2.2,18.7,02:01.8
745,12/19/2012 8:33,BENCIK-YATAGAN (MUGLA)                            ,37.269,28.0187,2.4,5.3,02:01.8
746,1/13/2013 11:54,YESILBAGCILAR-YATAGAN (MUGLA)                     ,37.3533,28.0392,2,10.6,02:02.0
747,1/27/2013 20:12,TURGUT-YATAGAN (MUGLA)                            ,37.3738,28.0647,1.8,13.8,02:02.0
748,1/28/2013 12:02,BOZUYUK-YATAGAN (MUGLA)                           ,37.2913,28.1505,1.9,4,02:02.0
749,1/29/2013 12:08,BENCIK-YATAGAN (MUGLA)                            ,37.2678,28.0015,2,16.8,02:02.0
750,2/4/2013 0:13,KOKLUK-YATAGAN (MUGLA)                            ,37.2992,28.0043,2.4,8.4,02:02.2
751,2/5/2013 14:27,AKGEDIK-YATAGAN (MUGLA)                           ,37.2725,28.1902,2.2,12.3,02:02.2
752,2/9/2013 18:18,KOZAGAC-YATAGAN (MUGLA)                           ,37.3447,27.9825,2,15.2,02:02.2
753,2/12/2013 18:32,KOZAGAC-YATAGAN (MUGLA)                           ,37.3158,27.954,1.9,7.9,02:02.2
754,2/13/2013 12:03,YESILBAGCILAR-YATAGAN (MUGLA)                     ,37.3352,28.0162,2.1,7.1,02:02.2
755,2/15/2013 7:21,ESKIHISAR-YATAGAN (MUGLA)                         ,37.297,28.029,1.9,9.2,02:02.2
756,3/10/2013 23:07,MADENLER-YATAGAN (MUGLA)                          ,37.3193,28.165,1.6,9.6,02:02.4
757,4/11/2013 12:50,SAHINLER-YATAGAN (MUGLA)                          ,37.3227,28.1057,1.7,14.6,02:02.5
758,4/15/2013 9:10,CUKUROZ-YATAGAN (MUGLA)                           ,37.2288,28.0842,2.2,24.6,02:02.5
759,4/17/2013 10:41,BAHCEYAKA-YATAGAN (MUGLA)                         ,37.2433,28.1798,2.2,20.2,02:02.5
760,4/17/2013 17:36,BENCIK-YATAGAN (MUGLA)                            ,37.2695,28.0163,2.5,27.3,02:02.5
761,4/24/2013 16:06,BAHCEYAKA-YATAGAN (MUGLA)                         ,37.257,28.1727,2.4,17.9,02:02.5
762,4/27/2013 10:26,BAHCEYAKA-YATAGAN (MUGLA)                         ,37.2728,28.1695,2,15.5,02:02.5
763,4/28/2013 17:42,BOZARMUT-YATAGAN (MUGLA)                          ,37.1677,28.1443,1.9,5,02:02.5
764,5/6/2013 12:42,BOZARMUT-YATAGAN (MUGLA)                          ,37.2612,28.1807,2.2,10.1,02:02.8
765,5/7/2013 12:21,NEBIKOY-YATAGAN (MUGLA)                           ,37.3867,28.1387,2.2,25.2,02:02.8
766,5/10/2013 17:15,YESILBAGCILAR-YATAGAN (MUGLA)                     ,37.3333,28.0543,1.7,26.7,02:02.8
767,5/11/2013 17:37,ZEYTIN-YATAGAN (MUGLA)                            ,37.372,28.0095,1.9,13.3,02:02.8
768,5/12/2013 11:44,YESILBAGCILAR-YATAGAN (MUGLA)                     ,37.3415,28.0365,2.1,13.5,02:02.8
769,5/13/2013 13:41,CAMLICA-YATAGAN (MUGLA)                           ,37.2283,27.9638,2.8,5,02:02.8
770,5/15/2013 12:03,KAVAKKOY-YATAGAN (MUGLA)                          ,37.3773,28.2087,2,5,02:02.8
771,5/18/2013 0:45,CUKUROZ-YATAGAN (MUGLA)                           ,37.248,27.9755,2.4,5,02:02.8
772,5/19/2013 9:18,KATRANCI-YATAGAN (MUGLA)                          ,37.3692,27.9712,1.7,5,02:02.8
773,5/19/2013 11:50,BAHCEYAKA-YATAGAN (MUGLA)                         ,37.2253,28.174,2,5.3,02:02.8
774,6/2/2013 9:55,HACIBAYRAMLAR-YATAGAN (MUGLA)                     ,37.4383,28.027,2.3,25.5,02:03.0
775,6/2/2013 12:40,CAMLICA-YATAGAN (MUGLA)                           ,37.2443,28.0408,2.3,18.6,02:03.0
776,6/4/2013 12:47,GOKPINAR-YATAGAN (MUGLA)                          ,37.2655,28.1563,2.3,4.6,02:03.0
777,6/6/2013 18:28,BAHCEYAKA-YATAGAN (MUGLA)                         ,37.255,28.1777,2.1,3.1,02:03.0
778,6/8/2013 12:54,CAMLICA-YATAGAN (MUGLA)                           ,37.1947,27.9813,1.6,23.2,02:03.0
779,6/10/2013 12:13,ESENKOY-YATAGAN (MUGLA)                           ,37.3557,28.2698,2.3,4.1,02:03.0
780,6/12/2013 12:48,BAHCEYAKA-YATAGAN (MUGLA)                         ,37.2683,28.1737,2.5,5,02:03.0
781,6/14/2013 14:04,CAKIRLAR-YATAGAN (MUGLA)                          ,37.4355,28.2948,1.9,2.3,02:03.0
782,6/19/2013 21:47,CAMLICA-YATAGAN (MUGLA)                           ,37.2477,28.0267,2,10.3,02:03.0
783,6/20/2013 18:14,CUKUROZ-YATAGAN (MUGLA)                           ,37.213,28.109,2.2,5,02:03.0
784,6/24/2013 16:54,CUKUROZ-YATAGAN (MUGLA)                           ,37.2398,28.172,2,2.1,02:03.0
785,6/26/2013 10:56,CAMLICA-YATAGAN (MUGLA)                           ,37.1845,27.8882,2.2,5,02:03.0
786,6/28/2013 10:56,ESKIHISAR-YATAGAN (MUGLA)                         ,37.3388,28.0567,2.1,25.2,02:03.0
787,6/30/2013 18:45,BOZARMUT-YATAGAN (MUGLA)                          ,37.2935,28.1728,2.3,10.8,02:03.0
788,7/3/2013 18:25,CUKUROZ-YATAGAN (MUGLA)                           ,37.212,28.0717,2,5.9,02:03.2
789,7/7/2013 15:19,ALASAR-YATAGAN (MUGLA)                            ,37.3262,28.2493,2.1,4.8,02:03.2
790,7/10/2013 11:40,CAMLICA-YATAGAN (MUGLA)                           ,37.2565,28.0842,2,5.2,02:03.2
791,7/22/2013 18:00,BENCIK-YATAGAN (MUGLA)                            ,37.2412,28.0827,2.5,6.9,02:03.2
792,7/23/2013 12:13,AKGEDIK-YATAGAN (MUGLA)                           ,37.2735,28.2027,2.3,5,02:03.2
793,7/23/2013 17:48,BAHCEYAKA-YATAGAN (MUGLA)                         ,37.282,28.2147,2.3,5.4,02:03.2
794,7/26/2013 17:50,CAMLICA-YATAGAN (MUGLA)                           ,37.2282,27.8973,2.1,5.1,02:03.2
