ID,Date,Location,Latitude,Longtitude,Magnitude,Depth,Record date
575,7/8/2015 14:03,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9838,28.3458,1.2,18.1,02:08.1
576,7/8/2015 14:11,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9848,28.3492,1.6,23.8,02:08.1
577,7/8/2015 15:20,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.986,28.3465,2,9.7,02:08.1
578,7/8/2015 15:28,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9887,28.2998,1.5,18.7,02:08.1
579,7/8/2015 22:27,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9517,28.3095,1.5,3.3,02:08.1
580,7/9/2015 5:13,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9555,28.2628,1.1,24.9,02:08.1
581,7/9/2015 6:33,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9723,28.232,1.1,20.4,02:08.1
582,7/9/2015 18:09,CAMLI-MARMARIS (MUGLA)                            İlksel,36.949,28.2737,2.3,7.5,02:08.1
583,7/9/2015 18:10,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9553,28.2785,1.8,10.5,02:08.1
584,7/9/2015 18:12,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9522,28.2532,1.9,8.5,02:08.1
585,7/9/2015 18:23,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9655,28.2678,1.4,12.9,02:08.1
586,7/9/2015 18:24,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9627,28.2878,1.4,14.6,02:08.1
587,7/9/2015 18:43,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9595,28.2678,1.5,11.7,02:08.1
588,7/9/2015 18:46,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9595,28.2495,1.5,12.7,02:08.1
589,7/9/2015 18:48,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9508,28.2872,1.7,5.3,02:08.1
590,7/9/2015 18:49,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9538,28.2945,1.7,7.6,02:08.1
591,7/9/2015 18:56,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9577,28.2857,1.7,14.1,02:08.1
592,7/9/2015 19:55,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9627,28.286,1.6,16.7,02:08.1
593,7/10/2015 4:31,CAMLI-MARMARIS (MUGLA)                            İlksel,36.953,28.288,1.6,7.8,02:08.1
594,7/10/2015 5:12,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9637,28.2857,1.3,9.2,02:08.1
595,7/10/2015 5:28,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9628,28.3243,1.6,4.3,02:08.1
596,7/11/2015 1:36,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9768,28.3443,2.2,5.4,02:08.1
597,7/12/2015 9:08,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9817,28.3528,2,3.6,02:08.1
598,7/12/2015 10:44,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9638,28.3448,2.5,7,02:08.1
599,7/12/2015 10:54,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.955,28.3542,2.1,16,02:08.1
600,7/12/2015 10:57,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9602,28.3645,2.4,7.6,02:08.1
601,7/12/2015 11:32,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9718,28.36,4,6.2,02:08.1
602,7/12/2015 11:34,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9665,28.3492,3.2,5,02:08.1
603,7/12/2015 11:35,CETIBELI-MARMARIS (MUGLA)                         İlksel,37.0085,28.3175,2.9,5.7,02:08.1
604,7/12/2015 11:39,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9567,28.3423,2.2,12.4,02:08.1
605,7/12/2015 11:44,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9718,28.35,2.1,12.9,02:08.1
606,7/12/2015 11:47,YESILBELDE-MARMARIS (MUGLA)                       İlksel,36.8862,28.186,1.7,18.8,02:08.1
607,7/12/2015 11:58,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9802,28.3545,2.1,12.3,02:08.1
608,7/12/2015 12:01,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9738,28.3378,3,6.5,02:08.1
609,7/12/2015 12:02,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9682,28.3552,2.7,7.5,02:08.1
610,7/12/2015 12:04,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9835,28.346,1.9,24.1,02:08.1
611,7/12/2015 12:07,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9483,28.2735,1.9,19,02:08.1
612,7/12/2015 12:10,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9952,28.3398,2.8,29.4,02:08.1
613,7/12/2015 12:27,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9698,28.3302,2,15.1,02:08.1
614,7/12/2015 12:59,YESILBELDE-MARMARIS (MUGLA)                       İlksel,36.9165,28.2522,1.8,8,02:08.1
615,7/12/2015 13:05,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9857,28.3442,1.9,18.3,02:08.1
616,7/12/2015 13:10,BELDIBI-MARMARIS (MUGLA)                          İlksel,36.9005,28.2622,1.8,16.9,02:08.1
617,7/12/2015 13:12,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9787,28.3555,2,16.1,02:08.1
618,7/12/2015 13:16,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9913,28.2975,1.6,21.2,02:08.1
619,7/12/2015 13:24,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9753,28.3447,2,20.5,02:08.1
620,7/12/2015 13:47,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9693,28.342,1.8,11.3,02:08.1
621,7/12/2015 14:06,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9543,28.3448,2.1,3.9,02:08.1
622,7/12/2015 14:08,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.97,28.3583,2.4,15.9,02:08.1
623,7/12/2015 14:29,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9653,28.2937,2,17,02:08.1
624,7/12/2015 15:03,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.971,28.356,2.5,11.3,02:08.1
625,7/13/2015 16:06,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9938,28.302,1.3,10.5,02:08.1
626,7/13/2015 19:52,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9773,28.3528,1.1,15.5,02:08.1
627,7/13/2015 20:03,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9783,28.354,1.2,18.2,02:08.1
628,7/14/2015 3:42,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9923,28.3315,2,5.3,02:08.1
629,7/14/2015 5:39,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.989,28.316,1.1,13.7,02:08.1
630,7/14/2015 6:52,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9587,28.2482,1.5,2.3,02:08.1
631,7/15/2015 14:20,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9783,28.3472,1.3,15.7,02:08.1
632,7/16/2015 4:21,BELDIBI-MARMARIS (MUGLA)                          İlksel,36.9163,28.2707,0.9,3.7,02:08.1
633,7/16/2015 5:35,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9982,28.2942,1,20.8,02:08.1
634,7/16/2015 7:10,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9815,28.3088,1.5,18.6,02:08.1
635,7/16/2015 7:58,CETIBELI-MARMARIS (MUGLA)                         İlksel,37.0165,28.3118,1,27.9,02:08.1
636,7/16/2015 10:50,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9403,28.3403,1.8,13.9,02:08.1
637,7/16/2015 10:51,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9393,28.322,1.1,22.4,02:08.1
638,7/16/2015 20:00,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9693,28.3378,1.2,5,02:08.1
639,7/19/2015 17:08,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9913,28.31,1.4,8.1,02:08.1
640,7/20/2015 2:32,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9845,28.348,1.2,19,02:08.1
641,7/20/2015 21:09,TASLICA-MARMARIS (MUGLA)                          İlksel,36.5947,28.0562,1.8,76.8,02:08.1
642,7/22/2015 7:12,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9708,28.3048,1.7,5,02:08.1
643,7/24/2015 2:37,BAYIR-MARMARIS (MUGLA)                            İlksel,36.6778,28.1997,2,64.2,02:08.1
644,7/25/2015 7:51,TASLICA-MARMARIS (MUGLA)                          İlksel,36.5975,28.0533,2,74.7,02:08.1
645,7/27/2015 9:26,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9863,28.3127,1.3,5.2,02:08.1
646,8/1/2015 0:01,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9665,28.3543,1.8,8,02:08.3
647,8/1/2015 0:32,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9703,28.3597,1.2,9.6,02:08.3
648,8/1/2015 0:33,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9952,28.3318,1.2,5,02:08.3
649,8/1/2015 2:22,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9602,28.3437,2.3,7,02:08.3
650,8/1/2015 2:27,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9712,28.3503,2.6,7.1,02:08.3
651,8/1/2015 2:29,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9775,28.356,1.8,17,02:08.3
652,8/1/2015 4:51,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9725,28.3467,2.9,7.4,02:08.3
653,8/1/2015 5:03,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9863,28.3185,1.6,13.3,02:08.3
654,8/1/2015 5:11,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9785,28.35,1.6,15.7,02:08.3
655,8/1/2015 21:48,BOZBURUN-MARMARIS (MUGLA)                         İlksel,36.6543,28.0042,3.6,27.2,02:08.3
656,8/4/2015 6:46,CETIBELI-MARMARIS (MUGLA)                         İlksel,37.0238,28.2857,1.6,1.3,02:08.3
657,8/10/2015 9:27,BELDIBI-MARMARIS (MUGLA)                          İlksel,36.9188,28.3498,1.9,22,02:08.3
658,8/18/2015 19:51,ARMUTALAN-MARMARIS (MUGLA)                        İlksel,36.8677,28.235,2,51.1,02:08.3
659,9/14/2015 4:20,BELDIBI-MARMARIS (MUGLA)                          İlksel,36.8773,28.2888,1.8,6.2,02:08.5
660,9/24/2015 5:59,TURGUTKOY-MARMARIS (MUGLA)                        İlksel,36.7437,28.1297,2.7,66.1,02:08.5
661,9/27/2015 19:56,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9838,28.3677,1.6,0,02:08.5
662,9/30/2015 17:01,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.99,28.3417,2.3,5,02:08.5
663,9/30/2015 22:46,HISARONU-MARMARIS (MUGLA)                         İlksel,36.8257,28.0777,2.4,68.1,02:08.5
664,10/2/2015 1:44,CETIBELI-MARMARIS (MUGLA)                         İlksel,37.0285,28.3063,1.5,21.3,02:08.7
665,10/2/2015 19:51,BAYIR-MARMARIS (MUGLA)                            İlksel,36.7222,28.1638,2.2,61.3,02:08.7
666,10/4/2015 12:54,KARACA-MARMARIS (MUGLA)                           İlksel,36.9212,28.2215,1.7,12.1,02:08.7
667,10/5/2015 6:49,CETIBELI-MARMARIS (MUGLA)                         İlksel,37.0175,28.253,1.2,19.8,02:08.7
668,10/5/2015 7:33,CAMLI-MARMARIS (MUGLA)                            İlksel,36.956,28.3115,1.3,12,02:08.7
669,10/5/2015 8:13,CETIBELI-MARMARIS (MUGLA)                         İlksel,37.0268,28.2913,1.4,21.5,02:08.7
670,10/5/2015 11:52,ADAKOY-MARMARIS (MUGLA)                           İlksel,36.8323,28.3813,1.6,12.2,02:08.7
671,10/8/2015 22:43,KARACA-MARMARIS (MUGLA)                           İlksel,36.9242,28.232,1.5,11.2,02:08.7
672,10/9/2015 7:19,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9827,28.2855,1,31.3,02:08.7
673,10/10/2015 18:07,OSMANIYE-MARMARIS (MUGLA)                         İlksel,36.6792,28.2882,1.8,21.2,02:08.7
674,10/10/2015 21:20,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.988,28.3435,1,14.6,02:08.7
675,10/10/2015 22:26,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9978,28.3387,1.3,12.1,02:08.7
676,10/14/2015 6:11,CETIBELI-MARMARIS (MUGLA)                         İlksel,37.014,28.3063,1.6,5,02:08.7
677,10/20/2015 23:07,KARACA-MARMARIS (MUGLA)                           İlksel,36.9258,28.1895,1.1,16.6,02:08.7
678,10/23/2015 6:09,YESILBELDE-MARMARIS (MUGLA)                       İlksel,36.9488,28.1093,1.9,5.1,02:08.7
679,10/23/2015 8:22,HISARONU-MARMARIS (MUGLA)                         İlksel,36.8172,28.0798,1.8,20.1,02:08.7
680,10/27/2015 0:23,KARACA-MARMARIS (MUGLA)                           İlksel,36.936,28.1243,1.5,4.1,02:08.7
681,10/27/2015 11:50,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9473,28.3653,2.6,7.7,02:08.7
682,10/27/2015 15:45,KARACA-MARMARIS (MUGLA)                           İlksel,36.9445,28.1817,1.6,8,02:08.7
683,10/27/2015 22:08,KARACA-MARMARIS (MUGLA)                           İlksel,36.9435,28.1617,1.7,14.2,02:08.7
684,10/28/2015 3:20,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9747,28.3612,1.2,7.8,02:08.7
685,10/28/2015 16:15,BELDIBI-MARMARIS (MUGLA)                          İlksel,36.9325,28.3912,1.7,6.4,02:08.7
686,10/29/2015 15:42,KARACA-MARMARIS (MUGLA)                           İlksel,36.9442,28.1555,1.5,6.4,02:08.7
687,10/30/2015 18:22,KARACA-MARMARIS (MUGLA)                           İlksel,36.9435,28.1635,1.4,9.1,02:08.7
688,10/31/2015 12:56,KARACA-MARMARIS (MUGLA)                           İlksel,36.938,28.1945,1.6,21.2,02:08.7
689,11/1/2015 0:43,KARACA-MARMARIS (MUGLA)                           ,36.9425,28.2313,0.9,9.9,02:08.9
690,11/1/2015 13:19,BAYIR-MARMARIS (MUGLA)                            ,36.6617,28.1707,1.5,13.5,02:08.9
691,11/6/2015 5:01,CETIBELI-MARMARIS (MUGLA)                         ,37.0277,28.3262,1.7,3.5,02:08.9
692,11/8/2015 15:20,KARACA-MARMARIS (MUGLA)                           ,36.9422,28.1415,1.7,11.2,02:08.9
693,11/9/2015 4:00,CAMLI-MARMARIS (MUGLA)                            ,36.9643,28.2478,1.6,5,02:08.9
694,11/9/2015 6:07,KARACA-MARMARIS (MUGLA)                           ,36.947,28.1818,1.3,18.7,02:08.9
695,11/9/2015 6:52,KARACA-MARMARIS (MUGLA)                           ,36.9382,28.2237,0.8,15.2,02:08.9
696,11/24/2015 20:17,CETIBELI-MARMARIS (MUGLA)                         ,36.9373,28.3593,1.4,17.3,02:08.9
697,11/25/2015 4:38,CAMLI-MARMARIS (MUGLA)                            ,36.946,28.3165,1.7,7.1,02:08.9
698,11/26/2015 14:13,KARACA-MARMARIS (MUGLA)                           ,36.9595,28.163,2.2,16.4,02:08.9
699,11/27/2015 15:49,CAMLI-MARMARIS (MUGLA)                            ,37.0023,28.2708,2.1,5,02:08.9
700,11/29/2015 2:37,BOZBURUN-MARMARIS (MUGLA)                         ,36.7207,28.0323,2.1,6.8,02:08.9
701,11/29/2015 2:40,BOZBURUN-MARMARIS (MUGLA)                         ,36.6947,27.9852,1.9,9.6,02:08.9
702,11/12/2015 18:47,CETIBELI-MARMARIS (MUGLA)                         ,36.9957,28.2847,1.1,6,02:08.9
703,11/18/2015 23:30,CETIBELI-MARMARIS (MUGLA)                         ,37.0003,28.3228,1.3,14.8,02:08.9
704,11/19/2015 8:08,CETIBELI-MARMARIS (MUGLA)                         ,36.9973,28.3223,1.7,7.6,02:08.9
705,11/19/2015 8:36,ARMUTALAN-MARMARIS (MUGLA)                        ,36.8363,28.2283,1.8,65.7,02:08.9
706,11/30/2015 1:11,SELIMIYE-MARMARIS (MUGLA)                         ,36.7688,28.0923,1.8,87.8,02:08.9
707,12/5/2015 4:35,BELDIBI-MARMARIS (MUGLA)                          ,36.918,28.3052,1.7,24.4,02:09.1
708,12/9/2015 21:33,HISARONU-MARMARIS (MUGLA)                         ,36.8453,28.099,1.9,66.9,02:09.1
709,12/15/2015 11:05,BOZBURUN-MARMARIS (MUGLA)                         ,36.6513,28.1098,1.8,13.7,02:09.1
710,12/17/2015 3:39,TURGUTKOY-MARMARIS (MUGLA)                        ,36.7543,28.0978,1.9,11,02:09.1
711,12/17/2015 4:15,CETIBELI-MARMARIS (MUGLA)                         ,36.9818,28.3315,1.9,7.7,02:09.1
712,12/17/2015 15:44,ICMELER-MARMARIS (MUGLA)                          ,36.816,28.2308,3,65.4,02:09.1
713,12/19/2015 2:26,TURGUTKOY-MARMARIS (MUGLA)                        ,36.7542,28.0842,1.9,1.8,02:09.1
714,12/24/2015 6:09,CETIBELI-MARMARIS (MUGLA)                         ,37.0247,28.2857,2,2.5,02:09.1
715,12/28/2015 0:08,ICMELER-MARMARIS (MUGLA)                          ,36.8163,28.204,1.6,70.1,02:09.1
716,1/5/2016 11:43,TURGUTKOY-MARMARIS (MUGLA)                        ,36.7578,28.0433,2.5,70.8,02:09.3
717,1/7/2016 0:31,CAMLI-MARMARIS (MUGLA)                            ,37.0095,28.2653,2,1.1,02:09.3
718,1/7/2016 18:31,SOGUTKOY-MARMARIS (MUGLA)                         ,36.6642,28.1147,2.2,15,02:09.3
719,1/15/2016 15:40,TASLICA-MARMARIS (MUGLA)                          ,36.5913,28.0635,1.8,77.6,02:09.3
720,1/19/2016 5:35,CETIBELI-MARMARIS (MUGLA)                         ,36.9402,28.3272,2.1,8.2,02:09.3
721,1/28/2016 7:46,BOZBURUN-MARMARIS (MUGLA)                         ,36.6332,28.023,1.8,12.2,02:09.3
722,1/30/2016 15:19,TURGUTKOY-MARMARIS (MUGLA)                        ,36.7373,28.1158,1.9,6.7,02:09.3
723,2/4/2016 19:11,OSMANIYE-MARMARIS (MUGLA)                         ,36.6787,28.2765,1.8,65.1,02:09.4
724,2/8/2016 8:21,CETIBELI-MARMARIS (MUGLA)                         ,36.9893,28.3243,1,10.9,02:09.4
725,2/10/2016 22:40,TASLICA-MARMARIS (MUGLA)                          ,36.6407,28.0762,1.8,15.1,02:09.4
726,2/14/2016 21:11,BAYIR-MARMARIS (MUGLA)                            ,36.7028,28.1838,1.9,28.2,02:09.4
727,2/19/2016 1:15,MARMARIS-MUGLA                                    Otomatik,36.8,28.13,2.3,100.2,02:09.4
728,2/22/2016 1:14,SELIMIYE-MARMARIS (MUGLA)                         ,36.7143,28.0325,2,16,02:09.4
729,2/27/2016 16:08,TASLICA-MARMARIS (MUGLA)                          ,36.5917,28.1983,1.5,19.1,02:09.4
730,2/29/2016 5:55,HISARONU-MARMARIS (MUGLA)                         ,36.8403,28.1293,1.7,5,02:09.4
731,3/7/2016 5:39,MARMARIS (MUGLA)                                  ,36.841,28.2757,1.6,55.7,02:09.6
732,3/18/2016 12:22,BOZBURUN-MARMARIS (MUGLA)                         ,36.6785,28.0685,2.4,5,02:09.6
733,3/8/2016 4:53,MARMARIS ACIKLARI-MUGLA (AKDENIZ)                 ,36.7397,28.478,1.8,38.7,02:09.6
734,3/18/2016 13:16,OSMANIYE-MARMARIS (MUGLA)                         ,36.6908,28.2135,2.2,61.1,02:09.6
735,4/17/2016 7:15,CAMLI-MARMARIS (MUGLA)                            ,36.962,28.25,1.6,4.8,02:09.8
736,4/27/2016 14:33,HISARONU-MARMARIS (MUGLA)                         ,36.7923,28.1633,2.2,8.3,02:09.8
737,5/8/2016 22:11,OSMANIYE-MARMARIS (MUGLA)                         ,36.7135,28.2262,2.2,2.1,02:09.9
738,5/9/2016 10:38,ICMELER-MARMARIS (MUGLA)                          ,36.8117,28.1992,2.3,64.9,02:09.9
739,5/31/2016 3:43,YESILBELDE-MARMARIS (MUGLA)                       ,36.9103,28.246,2.3,4.2,02:09.9
740,5/31/2016 3:45,YESILBELDE-MARMARIS (MUGLA)                       ,36.9165,28.257,1.7,8,02:09.9
741,6/19/2016 14:28,ADAKOY-MARMARIS (MUGLA)                           ,36.807,28.3237,1.4,1.5,02:10.1
742,6/27/2016 4:42,HISARONU-MARMARIS (MUGLA)                         ,36.8375,28.0887,3,74.7,02:10.1
743,6/12/2016 21:33,TURGUTKOY-MARMARIS (MUGLA)                        ,36.7768,28.0938,1.1,31,02:10.1
744,7/12/2016 1:06,KARACA-MARMARIS (MUGLA)                           ,36.9402,28.165,1.7,2.8,02:10.2
745,7/23/2016 3:00,MARMARIS ACIKLARI-MUGLA (AKDENIZ)                 ,36.7697,28.4363,1.4,63.4,02:10.2
746,7/5/2016 3:32,TURUNC-MARMARIS (MUGLA)                           ,36.7613,28.2522,1.8,11.2,02:10.2
747,7/11/2016 16:03,BAYIR-MARMARIS (MUGLA)                            ,36.7067,28.1462,1.6,32.6,02:10.2
748,7/7/2016 1:27,CAMLI-MARMARIS (MUGLA)                            ,36.9715,28.212,1.3,15.5,02:10.2
749,7/5/2016 3:14,ADAKOY-MARMARIS (MUGLA)                           ,36.8292,28.2975,1.1,3.6,02:10.2
750,8/25/2016 0:51,CAMLI-MARMARIS (MUGLA)                            ,36.9528,28.3018,1.2,9.3,02:10.4
751,8/21/2016 2:22,BOZBURUN-MARMARIS (MUGLA)                         ,36.6473,28.0523,1.5,18.4,02:10.4
752,8/23/2016 22:47,CAMLI-MARMARIS (MUGLA)                            ,36.9905,28.2352,2,2.2,02:10.4
753,9/25/2016 10:37,CETIBELI-MARMARIS (MUGLA)                         ,36.9863,28.311,2.2,10.9,02:10.6
754,9/8/2016 23:51,BAYIR-MARMARIS (MUGLA)                            ,36.6887,28.2203,2.5,48.1,02:10.6
755,9/4/2016 21:04,TURGUTKOY-MARMARIS (MUGLA)                        ,36.7678,28.0983,3.3,68.8,02:10.6
756,9/10/2016 10:33,BOZBURUN-MARMARIS (MUGLA)                         ,36.6865,28.0613,2.4,68.5,02:10.6
757,9/28/2016 14:53,CETIBELI-MARMARIS (MUGLA)                         ,36.9258,28.3507,1.3,0,02:10.6
758,10/29/2016 16:59,CETIBELI-MARMARIS (MUGLA) ,37.001,28.318,1.9,2.1,02:10.7
759,10/8/2016 17:03,OSMANIYE-MARMARIS (MUGLA) ,36.744,28.246,2.1,59.5,02:10.7
760,10/9/2016 16:31,OSMANIYE-MARMARIS (MUGLA) ,36.7377,28.2192,2,63.1,02:10.7
761,10/25/2016 11:30,KARACA-MARMARIS (MUGLA) ,36.9162,28.212,2,0,02:10.7
762,11/24/2016 7:39,OSMANIYE-MARMARIS (MUGLA) ,36.7353,28.237,2.1,60.8,02:10.9
763,11/12/2016 16:38,BELDIBI-MARMARIS (MUGLA) ,36.9242,28.3,1.3,14.6,02:10.9
764,11/24/2016 15:44,KARACA-MARMARIS (MUGLA) ,36.9158,28.196,1.4,18.2,02:10.9
765,11/12/2016 9:12,CETIBELI-MARMARIS (MUGLA) ,36.9368,28.3233,1.2,13.1,02:10.9
766,12/4/2016 6:26,ORHANIYE-MARMARIS (MUGLA)                         ,36.7677,28.1738,1.5,60.3,02:11.1
767,12/10/2016 16:01,CAMLI-MARMARIS (MUGLA)                            ,36.993,28.2705,1.7,10.2,02:11.1
768,12/18/2016 9:21,TASLICA-MARMARIS (MUGLA)                          ,36.5582,28.133,1.7,19.1,02:11.1
769,12/11/2016 13:08,CAMLI-MARMARIS (MUGLA)                            ,36.9317,28.262,1.4,23.6,02:11.1
770,1/30/2017 23:56,HISARONU-MARMARIS (MUGLA)                         İlksel,36.8032,28.1265,2.4,69.1,02:11.3
771,1/24/2017 4:01,KARACA-MARMARIS (MUGLA)                           İlksel,36.936,28.1778,1.4,24.7,02:11.3
772,1/1/2017 11:02,BOZBURUN-MARMARIS (MUGLA)                         İlksel,36.6448,28.0175,1.7,31.5,02:11.3
773,1/15/2017 21:16,KARACA-MARMARIS (MUGLA)                           İlksel,36.9413,28.229,1.6,13.7,02:11.3
774,1/24/2017 3:53,BAYIR-MARMARIS (MUGLA)                            İlksel,36.7107,28.1612,1.8,2.5,02:11.3
775,1/24/2017 1:43,BAYIR-MARMARIS (MUGLA)                            İlksel,36.6867,28.2028,2.5,61.7,02:11.3
776,1/13/2017 22:43,BAYIR-MARMARIS (MUGLA)                            İlksel,36.7232,28.1333,1.8,77.6,02:11.3
777,1/3/2017 16:40,CETIBELI-MARMARIS (MUGLA)                         İlksel,37.0237,28.279,1.6,5,02:11.3
778,2/15/2017 11:21,TURGUTKOY-MARMARIS (MUGLA)                        İlksel,36.7707,28.108,2.1,29.4,02:11.8
779,2/5/2017 23:18,TASLICA-MARMARIS (MUGLA)                          İlksel,36.6122,28.0807,2.1,76.6,02:11.8
780,2/20/2017 16:03,SOGUTKOY-MARMARIS (MUGLA)                         İlksel,36.6503,28.1293,2.2,5.2,02:11.8
781,2/8/2017 21:01,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9712,28.2237,2.3,1.9,02:11.8
782,2/16/2017 0:42,BOZBURUN-MARMARIS (MUGLA)                         İlksel,36.6757,28.0615,2.1,4.4,02:11.8
783,3/16/2017 21:00,SELIMIYE-MARMARIS (MUGLA)                         ,36.721,28.0617,2.4,65.3,02:12.0
784,4/15/2017 16:41,BOZBURUN-MARMARIS (MUGLA)                         ,36.715,28.0135,2.8,63.6,02:12.3
785,4/19/2017 10:24,BAYIR-MARMARIS (MUGLA)                            ,36.6817,28.1892,1.3,16.5,02:12.3
786,4/14/2017 20:20,CETIBELI-MARMARIS (MUGLA)                         ,37.0135,28.3205,1.9,0,02:12.3
787,4/1/2017 10:12,HISARONU-MARMARIS (MUGLA)                         ,36.8427,28.1182,2.6,59,02:12.3
788,4/26/2017 8:08,TURUNC-MARMARIS (MUGLA)                           ,36.7682,28.2923,1.2,5.4,02:12.3
789,4/26/2017 7:20,ADAKOY-MARMARIS (MUGLA)                           ,36.7893,28.3023,1.1,4.2,02:12.3
790,4/6/2017 4:10,KARACA-MARMARIS (MUGLA)                           ,36.9365,28.1697,1.7,9.9,02:12.3
791,5/4/2017 18:25,OSMANIYE-MARMARIS (MUGLA)                         ,36.7292,28.2578,2.4,61.3,02:12.5
792,5/25/2017 4:43,BELDIBI-MARMARIS (MUGLA)                          ,36.9017,28.2578,2.5,9.5,02:12.5
793,5/19/2017 7:25,CAMLI-MARMARIS (MUGLA)                            ,36.9282,28.2668,2.1,15.5,02:12.5
794,5/19/2017 17:36,BELDIBI-MARMARIS (MUGLA)                          ,36.9255,28.2922,2.8,5.3,02:12.5
795,6/27/2017 15:41,CAMLI-MARMARIS (MUGLA)                            ,36.9907,28.2492,1.7,4,02:12.8
796,6/14/2017 12:51,TASLICA-MARMARIS (MUGLA)                          ,36.6132,28.0732,2.5,76.3,02:12.8
797,6/30/2017 7:27,BELDIBI-MARMARIS (MUGLA)                          ,36.8703,28.2778,1.4,39,02:12.8
798,6/25/2017 11:45,CETIBELI-MARMARIS (MUGLA)                         ,36.9798,28.3107,1.9,2.9,02:12.8
799,6/13/2017 6:25,CETIBELI-MARMARIS (MUGLA)                         ,37.01,28.2772,1.7,1.5,02:12.8
800,7/30/2017 7:20,CETIBELI-MARMARIS (MUGLA)                         ,36.9823,28.3185,2,1.1,02:13.1
